Serving_size,kcal,carbo,sugar,protein,fat,saturated_fat,trans_fat,cholesterol,salt,calcium,soup_dummy0,soup_dummy1,soup_dummy2,eat_dummy0,eat_dummy1,fresh_dummy,con_dummy0,con_dummy1,con_dummy2,con_dummy3,con_dummy4,con_dummy5,main_dummy0,main_dummy1,main_dummy2,main_dummy3,main_dummy4,main_dummy5,main_dummy6,main_dummy7,main_dummy8,main_dummy9,sub_dummy0,sub_dummy1,sub_dummy2,sub_dummy3,sub_dummy4,sub_dummy5,sub_dummy6,sub_dummy7,sub_dummy8,sub_dummy9
0.135802,0.292929,0.309211,0.461538,0.227848,0.184615,0.03617,0,0,0.321937,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.079686,0.237833,0.243421,0.076923,0.063291,0.153846,0.148936,0,0,0.099715,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.203143,0.049587,0.046053,0.076923,0.025316,0.041538,0,0,0,0.193732,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.373737,0.118421,0.096154,0.088608,0.523077,0.276596,0.04,0.172414,0.24416,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.214366,0.605142,0.105263,0.230769,0.291139,0.876923,0.680851,0,0.641379,0.245014,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.214366,0.646465,0.243421,0.153846,0.113924,0.892308,0.680851,0,0.910345,0.181481,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.512907,0.605142,0.651316,0.25,0.291139,0.307692,0.070213,0,0.017241,0.461538,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.210285,0.065789,0.019231,0.126582,0.246154,0.12766,0,0.062069,0.192593,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.214366,0.408632,0.151316,0.076923,0.151899,0.523077,0.297872,0,0.234483,0.17265,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.169473,0.192837,0.052632,0.153846,0.253165,0.169231,0.106383,0.033333,0.162069,0.207123,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.067952,0.052632,0.153846,0.063291,0.041538,0.021277,0,0.327586,0.202279,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.135802,0.067952,0.052632,0.153846,0.063291,0.041538,0.021277,0,0.327586,0.202279,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.090909,0.077135,0.046053,0.019231,0.101266,0.043077,0.025532,0,0.362069,0.159544,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.438833,0.247016,0.138158,0.192308,0.189873,0.230769,0.085106,0,0.258621,0.675214,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.248036,0.22865,0.131579,0.115385,0.227848,0.169231,0.044681,0,0.068966,0.245014,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.248036,0.214876,0.151316,0.230769,0,0.123077,0.044681,0,0.086207,0.210826,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.244669,0.070248,0.065789,0.019231,0.050633,0.036923,0.009574,0,0.008621,0.039886,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.168962,0.105263,0.096154,0.151899,0.246154,0.042553,0,0.103448,0.091168,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.343434,0.53168,0.315789,0.173077,0.253165,0.307692,0.255319,0,0.258621,0.418803,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.205948,0.120753,0.118421,0.086538,0.063291,0.069231,0.026596,0,0.017241,0.071225,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.225589,0.403122,0.302632,0.067308,0.183544,0.338462,0,0.016667,0.103448,0.185185,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.15978,0.092105,0,0.101266,0.153846,0.019149,0,0.017241,0.074074,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.124579,0.056474,0.038158,0.032692,0.018987,0.046923,0.015957,0,0.012931,0.025641,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.168962,0.157895,0.038462,0.113924,0.076923,0.034043,0,0.103448,0.131054,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.205693,0.118421,0.057692,0.139241,0.184615,0.085106,0,0.068966,0.131054,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.102132,0.178145,0.157895,0.057692,0.101266,0.123077,0.046809,0,0.017241,0.122507,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.102132,0.182736,0.144737,0.038462,0.113924,0.138462,0.055319,0,0.015862,0.14245,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.438833,0.369146,0.506579,0.273077,0.177215,0.064615,0.017021,0,0,0.704558,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.205693,0.118421,0.057692,0.139241,0.184615,0.085106,0,0.068966,0.131054,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.102132,0.178145,0.157895,0.057692,0.101266,0.123077,0.046809,0,0.017241,0.122507,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.079686,0.261708,0.184211,0.096154,0.151899,0.215385,0.212766,0.033333,0.172414,0.182336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.124579,0.128558,0.128289,0.067308,0.056962,0.076923,0.06383,0.02,0.060345,0.058405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.124579,0.342516,0.361842,0.057692,0.202532,0.153846,0.051064,0,0,0.173789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.074074,0.428834,0.230263,0.038462,0.126582,0.092308,0.031915,0,0,0.108262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.074074,0.178145,0.171053,0.038462,0.088608,0.107692,0.065957,0.026667,0.068966,0.099715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.147026,0.447199,0.236842,0.115385,0.088608,0.123077,0.1,0,0.155172,0.096866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.680441,0.328947,0.423077,0.113924,0.230769,0.212766,0.013333,0.086207,0.096866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.068462,0.239669,0.197368,0.269231,0.050633,0.215385,0.170213,0.033333,0.12069,0.037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.124579,0.126263,0.164474,0.134615,0.050633,0.038462,0.034043,0,0.008621,0.061254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.090909,0.274564,0.276316,0.307692,0.101266,0.169231,0.074468,0.033333,0.12069,0.05698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.102132,0.209366,0.210526,0.080769,0.101266,0.116923,0.042553,0,0,0.103134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.113356,0.11157,0.105263,0.028846,0.082278,0.069231,0.021277,0,0.022414,0.052564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.118967,0.12259,0.092105,0.019231,0.101266,0.084615,0.053191,0,0.215517,0.057977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.094276,0.314968,0.157895,0.365385,0.063291,0.384615,0.255319,0.026667,0.165517,0.059829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.085297,0.264463,0.197368,0.403846,0.050633,0.261538,0.191489,0.033333,0.12069,0.045584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.085297,0.28191,0.184211,0.365385,0.050633,0.307692,0.212766,0.033333,0.12069,0.045584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.158249,0.129017,0.209211,0.555769,0.024051,0,0,0,0,0.019943,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.248036,0.214876,0.315789,0.903846,0.088608,0.030769,0,0,0,0.058405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.248036,0.225895,0.394737,1,0.012658,0.015385,0,0,0,0.024786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.551066,0.188246,0.131579,0.384615,0.025316,0.015385,0,0,0,0.034758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.068462,0.02663,0.052632,0.153846,0,0,0,0,0,0.002849,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.068462,0.02663,0.052632,0.153846,0,0,0,0,0,0.002849,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.068462,0.02663,0.052632,0.153846,0,0,0,0,0,0.002849,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.158249,0.063361,0.105263,0.192308,0.012658,0,0,0,0,0.006553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.158249,0.061524,0.105263,0.211538,0.012658,0,0,0,0,0.007977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.017447,0.026316,0.038462,0,0,0,0,0,0.007123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.214366,0.044995,0.065789,0.115385,0.012658,0.007692,0,0,0,0.011396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.214366,0.0955,0.085526,0.115385,0.063291,0.061538,0,0,0,0.019943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.214366,0.136823,0.065789,0.153846,0.012658,0,0,0,0,0.009972,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.214366,0.054178,0.092105,0.153846,0.012658,0,0,0,0,0.005413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.102132,0.022039,0.036842,0,0.005063,0.003077,0,0,0,0.000627,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.306703,0.223684,0.269231,0.139241,0.261538,0.042553,0,0,0.04188,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.219467,0.190789,0.269231,0.151899,0.123077,0.021277,0,0,0.044729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.118457,0.203947,0.326923,0.025316,0,0,0,0,0.012251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.100092,0.151316,0.057692,0.037975,0.016923,0,0,0,0.025641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.102132,0.022039,0.036842,0,0.005063,0.003077,0,0,0,0.000627,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.494949,0.334252,0.355263,0.711538,0.139241,0.184615,0.06383,0,0,0.035897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.28191,0.309211,0.576923,0.113924,0.138462,0.106383,0,0,0.050142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.494949,0.224977,0.302632,0.596154,0.037975,0.092308,0,0,0,0.028205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.102132,0.071625,0.085526,0.115385,0.025316,0.030769,0.021277,0,0,0.007692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.102132,0.017447,0.026316,0.038462,0,0,0,0,0,0.007123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.102132,0.045914,0.052632,0.096154,0.012658,0.030769,0,0,0,0.008547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.030303,0.003398,0.006579,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030303,0.003398,0.006579,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030303,0.003398,0.006579,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030303,0.003398,0.006579,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.085297,0.063361,0.046053,0.096154,0.088608,0.026154,0,0,0.034483,0.008547,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.158249,0.109275,0.085526,0.211538,0.05443,0.086154,0.070213,0,0.051724,0.014245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.130191,0.113866,0.065789,0.180769,0.118987,0.096923,0.080851,0.014,0.086207,0.02849,0.916667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.214366,0.113866,0.065789,0.180769,0.082278,0.096923,0.080851,0.014,0.086207,0.02849,0.916667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.203143,0.040404,0.034211,0.086538,0.01519,0.032308,0,0,0,0.032764,0.958333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.090909,0.105263,0.288462,0.012658,0.046154,0.017021,0,0,0.02849,0.958333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.072544,0.092105,0.269231,0.012658,0.033846,0,0,0,0.02849,0.958333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.031221,0.019737,0.003846,0.01519,0.018462,0,0,0,0.035613,0.958333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.079686,0.044995,0.072368,0.192308,0.012658,0,0,0,0.017241,0.005698,0.166667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.085297,0.077135,0.059211,0.115385,0.029114,0.064615,0.055319,0,0.051724,0.012821,0.270833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.085297,0.077135,0.059211,0.115385,0.029114,0.064615,0.055319,0,0.051724,0.009972,0.270833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.074074,0.067952,0.032895,0.076923,0.034177,0.075385,0.065957,0,0.051724,0.012821,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.012346,0.044995,0.006579,0.011538,0.012658,0.076923,0.068085,0,0.051724,0.014245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.203143,0.113866,0.111842,0.192308,0.078481,0.069231,0.014894,0,0,0.034188,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.113866,0.111842,0.192308,0.078481,0.069231,0.014894,0,0,0.034188,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.203143,0.086318,0.026316,0.023077,0.113924,0.076923,0.017021,0,0,0.045584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.130191,0.100092,0.088816,0.259615,0.044304,0.069231,0.06383,0,0.062069,0.017094,0.479167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.130191,0.0955,0.085526,0.25,0.044304,0.069231,0.06383,0,0.062069,0.017094,0.479167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.130191,0.072544,0.039474,0.115385,0.050633,0.069231,0.059574,0,0.051724,0.018519,0.520833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.270483,0.067952,0.052632,0.153846,0.063291,0.110769,0.034043,0,0.034483,0.025641,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.270483,0.113866,0.059211,0.173077,0.075949,0.110769,0.102128,0.033333,0.086207,0.02849,0.833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.102132,0.293848,0.138158,0.019231,0.164557,0.323077,0.170213,0,0.02069,0.113675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.102132,0.200184,0.164474,0.019231,0.088608,0.153846,0.042553,0,0,0.070085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.102132,0.145087,0.131579,0.019231,0.088608,0.092308,0.042553,0,0,0.196296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.012346,0.044995,0.006579,0.011538,0.012658,0.076923,0.068085,0,0.051724,0.014245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
